0,director_name,movies,revenues,costs,gross_profit,return,count
Nick Cassavetes,Nick Cassavetes,[https://en.wikipedia.org/wiki/The_Other_Woman_(2014_film)],196700000.0,40000000.0,58350000.0,1.45875,1
Matthew Diamond,Matthew Diamond,[https://en.wikipedia.org/wiki/The_Oogieloves_in_the_Big_Balloon_Adventure],1100000.0,20000000.0,-19450000.0,-0.9725,1
Spike Lee,Spike Lee,"[https://en.wikipedia.org/wiki/Red_Hook_Summer, https://en.wikipedia.org/wiki/Oldboy_(2013_film)]",4900000.0,30000000.0,-27550000.0,-0.918333333333,2
James Tucker,James Tucker,[https://en.wikipedia.org/wiki/Superman:_Unbound],0.0,0.0,0.0,,1
Rob Zombie,Rob Zombie,[https://en.wikipedia.org/wiki/The_Lords_of_Salem_(film)],1544989.0,1500000.0,-727505.5,-0.485003666667,1
Jorge R. Gutierrez,Jorge R. Gutierrez,[https://en.wikipedia.org/wiki/The_Book_of_Life_(2014_film)],100000000.0,50000000.0,0.0,0.0,1
Stephen Herek,Stephen Herek,[https://en.wikipedia.org/wiki/The_Chaperone_(film)],14400.0,3000000.0,-2992800.0,-0.9976,1
Asger Leth,Asger Leth,[https://en.wikipedia.org/wiki/Man_on_a_Ledge],46200000.0,42000000.0,-18900000.0,-0.45,1
Anand Tucker,Anand Tucker,[https://en.wikipedia.org/wiki/Leap_Year_(2010_film)],32600000.0,19000000.0,-2700000.0,-0.142105263158,1
Todd Berger,Todd Berger,[https://en.wikipedia.org/wiki/It%27s_a_Disaster],0.0,0.0,0.0,,1
See below,See below,"[https://en.wikipedia.org/wiki/Star_Trek_(film_series)#Reboot_films, https://en.wikipedia.org/wiki/Star_Trek_(film_series)]",4600000000.0,1440000000.0,860000000.0,0.597222222222,2
Bobcat Goldthwait,Bobcat Goldthwait,[https://en.wikipedia.org/wiki/God_Bless_America_(film)],0.0,0.0,0.0,,1
Raja Gosnell,Raja Gosnell,"[https://en.wikipedia.org/wiki/The_Smurfs_(film), https://en.wikipedia.org/wiki/The_Smurfs_2, https://en.wikipedia.org/wiki/The_Smurfs_(film)]",1474900000.0,325000000.0,412450000.0,1.26907692308,3
Jamie Travis,Jamie Travis,"[https://en.wikipedia.org/wiki/For_a_Good_Time,_Call...]",1251749.0,1300000.0,-674125.5,-0.518558076923,1
"


Stephen Saint Leger
James Mather


","


Stephen Saint Leger
James Mather


",[https://en.wikipedia.org/wiki/Lockout_(film)],32200000.0,20000000.0,-3900000.0,-0.195,1
Zal Batmanglij,Zal Batmanglij,[https://en.wikipedia.org/wiki/Sound_of_My_Voice],408015.0,135000.0,69007.5,0.511166666667,1
Mark Schmidt,Mark Schmidt,[https://en.wikipedia.org/wiki/Walking_with_the_Enemy],0.0,0.0,0.0,,1
Edgar Wright,Edgar Wright,[https://en.wikipedia.org/wiki/Scott_Pilgrim_vs._the_World],47700000.0,85000000.0,-61150000.0,-0.719411764706,1
"


Mark Linfield
Alastair Fothergill


","


Mark Linfield
Alastair Fothergill


",[https://en.wikipedia.org/wiki/Monkey_Kingdom],0.0,0.0,0.0,,1
Philippe Falardeau,Philippe Falardeau,[https://en.wikipedia.org/wiki/The_Good_Lie],0.0,0.0,0.0,,1
Roland Emmerich,Roland Emmerich,"[https://en.wikipedia.org/wiki/White_House_Down, https://en.wikipedia.org/wiki/Independence_Day:_Resurgence, https://en.wikipedia.org/wiki/Independence_Day_(1996_film)]",1412100000.0,390000000.0,316050000.0,0.810384615385,3
"Steve Martino
Michael Thurmeier","Steve Martino
Michael Thurmeier",[https://en.wikipedia.org/wiki/Ice_Age:_Continental_Drift],877000000.0,95000000.0,343500000.0,3.61578947368,1
Craig Johnson,Craig Johnson,[https://en.wikipedia.org/wiki/The_Skeleton_Twins],5700000.0,1000000.0,1850000.0,1.85,1
Lawrence Guterman,Lawrence Guterman,[https://en.wikipedia.org/wiki/Cats_%26_Dogs],200700000.0,60000000.0,40350000.0,0.6725,1
Mike Cahill,Mike Cahill,"[https://en.wikipedia.org/wiki/Another_Earth, https://en.wikipedia.org/wiki/I_Origins]",2275591.0,1100000.0,37795.5,0.0343595454545,2
William Brent Bell,William Brent Bell,"[https://en.wikipedia.org/wiki/The_Devil_Inside_(film), https://en.wikipedia.org/wiki/The_Boy_(2016_film)]",166000000.0,11000000.0,72000000.0,6.54545454545,2
Bryan Buckley,Bryan Buckley,[https://en.wikipedia.org/wiki/The_Bronze_(film)],615816.0,3500000.0,-3192092.0,-0.912026285714,1
Mark Waters,Mark Waters,"[https://en.wikipedia.org/wiki/Mr._Popper%27s_Penguins_(film), https://en.wikipedia.org/wiki/Vampire_Academy_(film)]",202700000.0,85000000.0,16350000.0,0.192352941176,2
Jeff Tremaine,Jeff Tremaine,"[https://en.wikipedia.org/wiki/Jackass_3-D, https://en.wikipedia.org/wiki/Jackass_Number_Two, https://en.wikipedia.org/wiki/Jackass_Presents:_Bad_Grandpa]",408100000.0,46500000.0,157550000.0,3.38817204301,3
Alejandro Monteverde,Alejandro Monteverde,[https://en.wikipedia.org/wiki/Little_Boy_(film)],17700000.0,20000000.0,-11150000.0,-0.5575,1
Walter Hill,Walter Hill,[https://en.wikipedia.org/wiki/Bullet_to_the_Head],21900000.0,55000000.0,-44050000.0,-0.800909090909,1
Jason Moore,Jason Moore,[https://en.wikipedia.org/wiki/Pitch_Perfect],115400000.0,17000000.0,40700000.0,2.39411764706,1
George Lucas,George Lucas,[https://en.wikipedia.org/wiki/Star_Wars:_Episode_I_%E2%80%93_The_Phantom_Menace],1027000000.0,115000000.0,398500000.0,3.4652173913,1
James Gunn,James Gunn,"[https://en.wikipedia.org/wiki/Super_(2010_American_film), https://en.wikipedia.org/wiki/Guardians_of_the_Galaxy_(film)]",773722618.0,234800000.0,152061309.0,0.64762056644,2
Jon Turteltaub,Jon Turteltaub,"[https://en.wikipedia.org/wiki/The_Sorcerer%27s_Apprentice_(2010_film), https://en.wikipedia.org/wiki/Last_Vegas]",349700000.0,178000000.0,-3150000.0,-0.0176966292135,2
Kate Barker-Froyland,Kate Barker-Froyland,[https://en.wikipedia.org/wiki/Song_One],32251.0,6000000.0,-5983874.5,-0.997312416667,1
Courteney Cox,Courteney Cox,[https://en.wikipedia.org/wiki/Just_Before_I_Go],0.0,0.0,0.0,,1
Mark Steven Johnson,Mark Steven Johnson,"[https://en.wikipedia.org/wiki/When_in_Rome_(2010_film), https://en.wikipedia.org/wiki/Ghost_Rider_(2007_film), https://en.wikipedia.org/wiki/Killing_Season_(film)]",271700000.0,165000000.0,-29150000.0,-0.176666666667,3
David Fincher,David Fincher,"[https://en.wikipedia.org/wiki/The_Social_Network, https://en.wikipedia.org/wiki/The_Girl_with_the_Dragon_Tattoo_(2011_film), https://en.wikipedia.org/wiki/Gone_Girl_(film)]",826800000.0,191000000.0,222400000.0,1.16439790576,3
Nima Nourizadeh,Nima Nourizadeh,[https://en.wikipedia.org/wiki/Project_X_(2012_film)],102700000.0,12000000.0,39350000.0,3.27916666667,1
Neil LaBute,Neil LaBute,"[https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2010_film), https://en.wikipedia.org/wiki/Some_Velvet_Morning_(film)]",49100000.0,21000000.0,3550000.0,0.169047619048,2
Eric Brevig,Eric Brevig,[https://en.wikipedia.org/wiki/Yogi_Bear_(film)],201600000.0,80000000.0,20800000.0,0.26,1
Steve McQueen,Steve McQueen,[https://en.wikipedia.org/wiki/12_Years_a_Slave_(film)],187700000.0,17100000.0,76750000.0,4.48830409357,1
Julio DePietro,Julio DePietro,[https://en.wikipedia.org/wiki/The_Good_Guy_(film)],100688.0,3200000.0,-3149656.0,-0.9842675,1
Alan Taylor,Alan Taylor,"[https://en.wikipedia.org/wiki/Thor:_The_Dark_World, https://en.wikipedia.org/wiki/Terminator_Genisys]",1085200000.0,294900000.0,247700000.0,0.83994574432,2
Steven Quale,Steven Quale,"[https://en.wikipedia.org/wiki/Final_Destination_5, https://en.wikipedia.org/wiki/Into_the_Storm_(2014_film)]",319600000.0,90000000.0,69800000.0,0.775555555556,2
David Dobkin,David Dobkin,"[https://en.wikipedia.org/wiki/The_Change-Up, https://en.wikipedia.org/wiki/The_Judge_(2014_film)]",159900000.0,102000000.0,-22050000.0,-0.216176470588,2
Chris Rock,Chris Rock,[https://en.wikipedia.org/wiki/Top_Five],26100000.0,12000000.0,1050000.0,0.0875,1
Ruben Fleischer,Ruben Fleischer,"[https://en.wikipedia.org/wiki/30_Minutes_or_Less, https://en.wikipedia.org/wiki/Gangster_Squad_(film)]",145700000.0,88000000.0,-15150000.0,-0.172159090909,2
Sharon Maguire,Sharon Maguire,[https://en.wikipedia.org/wiki/Bridget_Jones%27s_Baby],212000000.0,35000000.0,71000000.0,2.02857142857,1
Peter Bogdanovich,Peter Bogdanovich,[https://en.wikipedia.org/wiki/She%27s_Funny_That_Way],0.0,0.0,0.0,,1
Quentin Dupieux,Quentin Dupieux,[https://en.wikipedia.org/wiki/Wrong_(film)],0.0,0.0,0.0,,1
Aaron Schneider,Aaron Schneider,[https://en.wikipedia.org/wiki/Get_Low_(film)],9700000.0,7000000.0,-2150000.0,-0.307142857143,1
Josh Trank,Josh Trank,[https://en.wikipedia.org/wiki/Chronicle_(film)],126600000.0,12000000.0,51300000.0,4.275,1
Andrew Stanton,Andrew Stanton,"[https://en.wikipedia.org/wiki/Finding_Nemo, https://en.wikipedia.org/wiki/John_Carter_(film), https://en.wikipedia.org/wiki/Finding_Dory, https://en.wikipedia.org/wiki/Finding_Nemo]",3192700000.0,638000000.0,958350000.0,1.50211598746,4
Robert Zemeckis,Robert Zemeckis,[https://en.wikipedia.org/wiki/Flight_(2012_film)],161800000.0,31000000.0,49900000.0,1.60967741935,1
Ramin Bahrani,Ramin Bahrani,[https://en.wikipedia.org/wiki/At_Any_Price_(film)],0.0,0.0,0.0,,1
Destin Daniel Cretton,Destin Daniel Cretton,[https://en.wikipedia.org/wiki/Short_Term_12],1600000.0,1000000.0,-200000.0,-0.2,1
Adam Shankman,Adam Shankman,[https://en.wikipedia.org/wiki/Rock_of_Ages_(2012_film)],59400000.0,75000000.0,-45300000.0,-0.604,1
"Youssef Delara
Michael D. Olmos","Youssef Delara
Michael D. Olmos",[https://en.wikipedia.org/wiki/Filly_Brown],0.0,0.0,0.0,,1
Marnie of [my] Memories,Marnie of [my] Memories,[https://en.wikipedia.org/wiki/When_Marnie_Was_There],0.0,0.0,0.0,,1
Gary Fleder,Gary Fleder,[https://en.wikipedia.org/wiki/Homefront_(film)],43100000.0,22000000.0,-450000.0,-0.0204545454545,1
"


Glenn Ficarra
John Requa


","


Glenn Ficarra
John Requa


","[https://en.wikipedia.org/wiki/Crazy,_Stupid,_Love., https://en.wikipedia.org/wiki/Focus_(2015_film), https://en.wikipedia.org/wiki/Whiskey_Tango_Foxtrot_(film)]",326900000.0,135100000.0,28350000.0,0.209844559585,3
Anthony Burns,Anthony Burns,[https://en.wikipedia.org/wiki/Skateland],0.0,0.0,0.0,,1
Matt Reeves,Matt Reeves,"[https://en.wikipedia.org/wiki/Let_Me_In_(film), https://en.wikipedia.org/wiki/Dawn_of_the_Planet_of_the_Apes, https://en.wikipedia.org/wiki/Cloverfield]",905500000.0,215000000.0,237750000.0,1.10581395349,3
Abe Sylvia,Abe Sylvia,"[https://en.wikipedia.org/wiki/Dirty_Girl_(2010_film), https://en.wikipedia.org/wiki/Dirty_Girl_(2010_film)]",110250.0,8000000.0,-7944875.0,-0.993109375,2
"Bobby Farrelly
Peter Farrelly","Bobby Farrelly
Peter Farrelly","[https://en.wikipedia.org/wiki/Hall_Pass_(film), https://en.wikipedia.org/wiki/The_Three_Stooges_(2012_film), https://en.wikipedia.org/wiki/Dumb_and_Dumber_To]",307800000.0,116000000.0,37900000.0,0.326724137931,3
Patrick Lussier,Patrick Lussier,[https://en.wikipedia.org/wiki/Drive_Angry],28900000.0,50000000.0,-35550000.0,-0.711,1
Stan Foster,Stan Foster,[https://en.wikipedia.org/wiki/Preacher%27s_Kid_(film)],515065.0,3000000.0,-2742467.5,-0.914155833333,1
Gregg Araki,Gregg Araki,[https://en.wikipedia.org/wiki/Kaboom_(film)],0.0,0.0,0.0,,1
Joshua Goldin,Joshua Goldin,[https://en.wikipedia.org/wiki/Wonderful_World_(2009_film)],0.0,0.0,0.0,,1
Matthew Vaughn,Matthew Vaughn,"[https://en.wikipedia.org/wiki/Kick-Ass_(film), https://en.wikipedia.org/wiki/X-Men:_First_Class, https://en.wikipedia.org/wiki/Kick-Ass_(film), https://en.wikipedia.org/wiki/X-Men:_First_Class, https://en.wikipedia.org/wiki/X-Men:_First_Class, https://en.wikipedia.org/wiki/Kingsman:_The_Secret_Service]",1667600000.0,570000000.0,263800000.0,0.462807017544,6
Dan Trachtenberg,Dan Trachtenberg,[https://en.wikipedia.org/wiki/10_Cloverfield_Lane],108300000.0,15000000.0,39150000.0,2.61,1
"
Chris Renaud
Kyle Balda (co-director)","
Chris Renaud
Kyle Balda (co-director)",[https://en.wikipedia.org/wiki/The_Lorax_(film)],348800000.0,70000000.0,104400000.0,1.49142857143,1
Derrick Borte,Derrick Borte,[https://en.wikipedia.org/wiki/The_Joneses],7022728.0,10000000.0,-6488636.0,-0.6488636,1
Christopher Spencer,Christopher Spencer,[https://en.wikipedia.org/wiki/Son_of_God_(film)],67800000.0,22000000.0,11900000.0,0.540909090909,1
James Mangold,James Mangold,"[https://en.wikipedia.org/wiki/Knight_and_Day, https://en.wikipedia.org/wiki/The_Wolverine_(film)]",676700000.0,237000000.0,101350000.0,0.427637130802,2
Liza Johnson,Liza Johnson,"[https://en.wikipedia.org/wiki/Hateship,_Loveship, https://en.wikipedia.org/wiki/Elvis_%26_Nixon]",1400000.0,4000000.0,-3300000.0,-0.825,2
James Ponsoldt,James Ponsoldt,"[https://en.wikipedia.org/wiki/Smashed_(film), https://en.wikipedia.org/wiki/The_Spectacular_Now]",7399725.0,3000000.0,699862.5,0.2332875,2
Bill Condon,Bill Condon,"[https://en.wikipedia.org/wiki/The_Twilight_Saga:_Breaking_Dawn_-_Part_1, https://en.wikipedia.org/wiki/The_Twilight_Saga:_Breaking_Dawn_-_Part_1, https://en.wikipedia.org/wiki/The_Fifth_Estate_(film)]",1433000000.0,283000000.0,433500000.0,1.53180212014,3
Galt Niederhoffer,Galt Niederhoffer,[https://en.wikipedia.org/wiki/The_Romantics_(film)],123820.0,4500000.0,-4438090.0,-0.986242222222,1
Alexandre Aja,Alexandre Aja,"[https://en.wikipedia.org/wiki/Mirrors_(film), https://en.wikipedia.org/wiki/Piranha_3-D]",160600000.0,59000000.0,21300000.0,0.361016949153,2
Matt Ross,Matt Ross,[https://en.wikipedia.org/wiki/28_Hotel_Rooms],0.0,0.0,0.0,,1
Gillian Robespierre,Gillian Robespierre,[https://en.wikipedia.org/wiki/Obvious_Child],3300000.0,1000000.0,650000.0,0.65,1
Casey Affleck,Casey Affleck,[https://en.wikipedia.org/wiki/I%27m_Still_Here_(2010_film)],0.0,0.0,0.0,,1
Paul King,Paul King,[https://en.wikipedia.org/wiki/Paddington_(film)],0.0,0.0,0.0,,1
Susanna White,Susanna White,[https://en.wikipedia.org/wiki/Nanny_McPhee_Returns],93251121.0,35000000.0,11625560.5,0.332158871429,1
Stephen Sommers,Stephen Sommers,[https://en.wikipedia.org/wiki/G.I._Joe:_The_Rise_of_Cobra],302500000.0,175000000.0,-23750000.0,-0.135714285714,1
"Michael Spierig
Peter Spierig","Michael Spierig
Peter Spierig",[https://en.wikipedia.org/wiki/Daybreakers],51400000.0,20000000.0,5700000.0,0.285,1
"


Stephen J. Anderson
Don Hall


","


Stephen J. Anderson
Don Hall


",[https://en.wikipedia.org/wiki/Winnie_the_Pooh_(2011_film)],50100000.0,30000000.0,-4950000.0,-0.165,1
Rodrigo Cortés,Rodrigo Cortés,"[https://en.wikipedia.org/wiki/Buried_(film), https://en.wikipedia.org/wiki/Red_Lights_(2012_film)]",21300000.0,2000000.0,8650000.0,4.325,2
McG,McG,"[https://en.wikipedia.org/wiki/This_Means_War_(film), https://en.wikipedia.org/wiki/3_Days_to_Kill, https://en.wikipedia.org/wiki/Terminator_Salvation]",580500000.0,293000000.0,-2750000.0,-0.00938566552901,3
Richard LaGravenese,Richard LaGravenese,"[https://en.wikipedia.org/wiki/Beautiful_Creatures_(2013_film), https://en.wikipedia.org/wiki/The_Last_5_Years_(film)]",60245427.0,62000000.0,-31877286.5,-0.514149782258,2
Philippe Caland,Philippe Caland,[https://en.wikipedia.org/wiki/Repentance_(2014_film)],0.0,0.0,0.0,,1
Nicole Kassell,Nicole Kassell,[https://en.wikipedia.org/wiki/A_Little_Bit_of_Heaven_(2011_film)],1296937.0,12500000.0,-11851531.5,-0.94812252,1
Brian A. Miller,Brian A. Miller,[https://en.wikipedia.org/wiki/Officer_Down],0.0,0.0,0.0,,1
Sam Esmail,Sam Esmail,[https://en.wikipedia.org/wiki/Comet_(film)],0.0,0.0,0.0,,1
Jordan Vogt-Roberts,Jordan Vogt-Roberts,[https://en.wikipedia.org/wiki/The_Kings_of_Summer],0.0,0.0,0.0,,1
Will Gluck,Will Gluck,"[https://en.wikipedia.org/wiki/Easy_A, https://en.wikipedia.org/wiki/Friends_with_Benefits_(film), https://en.wikipedia.org/wiki/Annie_(2014_film)]",358300000.0,108000000.0,71150000.0,0.658796296296,3
Jonathan Levine,Jonathan Levine,"[https://en.wikipedia.org/wiki/50/50_(2011_film), https://en.wikipedia.org/wiki/Warm_Bodies_(film)]",158100000.0,43000000.0,36050000.0,0.838372093023,2
Brian Percival,Brian Percival,[https://en.wikipedia.org/wiki/The_Book_Thief_(film)],76600000.0,19000000.0,19300000.0,1.01578947368,1
Olivier Megaton,Olivier Megaton,"[https://en.wikipedia.org/wiki/Colombiana_(film), https://en.wikipedia.org/wiki/Taken_2, https://en.wikipedia.org/wiki/Taken_3]",763500000.0,128000000.0,253750000.0,1.982421875,3
Karyn Kusama,Karyn Kusama,[https://en.wikipedia.org/wiki/The_Invitation_(2015_film)],354835.0,1000000.0,-822582.5,-0.8225825,1
Peter Winther,Peter Winther,[https://en.wikipedia.org/wiki/The_Wicked_(2013_film)],2345675.0,1200000.0,-27162.5,-0.0226354166667,1
M. Night Shyamalan,M. Night Shyamalan,"[https://en.wikipedia.org/wiki/The_Last_Airbender, https://en.wikipedia.org/wiki/After_Earth]",563500000.0,280000000.0,1750000.0,0.00625,2
"


Mark Duplass
Jay Duplass


","


Mark Duplass
Jay Duplass


",[https://en.wikipedia.org/wiki/The_Do-Deca-Pentathlon],0.0,0.0,0.0,,1
Ariel Vromen,Ariel Vromen,"[https://en.wikipedia.org/wiki/The_Iceman_(film), https://en.wikipedia.org/wiki/Criminal_(2016_film)]",43200000.0,41500000.0,-19900000.0,-0.479518072289,2
Bill Guttentag,Bill Guttentag,[https://en.wikipedia.org/wiki/Knife_Fight_(film)],0.0,0.0,0.0,,1
Alejandro G. Iñárritu,Alejandro G. Iñárritu,[https://en.wikipedia.org/wiki/The_Revenant_(2015_film)],533000000.0,135000000.0,131500000.0,0.974074074074,1
Peter Segal,Peter Segal,[https://en.wikipedia.org/wiki/Grudge_Match_(film)],44900000.0,40000000.0,-17550000.0,-0.43875,1
Debra Granik,Debra Granik,[https://en.wikipedia.org/wiki/Winter%27s_Bone],16100000.0,2000000.0,6050000.0,3.025,1
"


Clay Kaytis
Fergal Reilly


","


Clay Kaytis
Fergal Reilly


",[https://en.wikipedia.org/wiki/Angry_Birds_(film)],349800000.0,73000000.0,101900000.0,1.39589041096,1
Jim Field Smith,Jim Field Smith,"[https://en.wikipedia.org/wiki/She%27s_Out_of_My_League, https://en.wikipedia.org/wiki/Butter_(2011_film)]",49800000.0,20000000.0,4900000.0,0.245,2
Robert Stromberg,Robert Stromberg,[https://en.wikipedia.org/wiki/Maleficent_(film)],758500000.0,180000000.0,199250000.0,1.10694444444,1
Jeff Nichols,Jeff Nichols,"[https://en.wikipedia.org/wiki/Take_Shelter, https://en.wikipedia.org/wiki/Mud_(2012_film), https://en.wikipedia.org/wiki/Midnight_Special_(film)]",43800000.0,32750000.0,-10850000.0,-0.331297709924,3
Darren Lynn Bousman,Darren Lynn Bousman,[https://en.wikipedia.org/wiki/11-11-11_(film)],0.0,0.0,0.0,,1
Wes Craven,Wes Craven,"[https://en.wikipedia.org/wiki/My_Soul_to_Take, https://en.wikipedia.org/wiki/A_Nightmare_on_Elm_Street_(1984_film), https://en.wikipedia.org/wiki/Scream_4, https://en.wikipedia.org/wiki/Scream_3]",305900000.0,106800000.0,46150000.0,0.432116104869,4
Bryan Singer,Bryan Singer,"[https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer, https://en.wikipedia.org/wiki/X-Men:_Days_of_Future_Past, https://en.wikipedia.org/wiki/X-Men:_Apocalypse]",1489500000.0,563000000.0,181750000.0,0.322824156306,3
John Krokidas,John Krokidas,[https://en.wikipedia.org/wiki/Kill_Your_Darlings_(2013_film)],0.0,0.0,0.0,,1
"


Jennifer Yuh Nelson
Alessandro Carloni


","


Jennifer Yuh Nelson
Alessandro Carloni


",[https://en.wikipedia.org/wiki/Kung_Fu_Panda_3],521200000.0,145000000.0,115600000.0,0.79724137931,1
Mel Damski,Mel Damski,[https://en.wikipedia.org/wiki/Legendary_(film)],200393.0,5000000.0,-4899803.5,-0.9799607,1
Adam McKay,Adam McKay,"[https://en.wikipedia.org/wiki/The_Other_Guys, https://en.wikipedia.org/wiki/Anchorman_2:_The_Legend_Continues, https://en.wikipedia.org/wiki/Anchorman:_The_Legend_of_Ron_Burgundy]",434600000.0,176000000.0,41300000.0,0.234659090909,3
José Padilha,José Padilha,[https://en.wikipedia.org/wiki/RoboCop_(2014_film)],242700000.0,100000000.0,21350000.0,0.2135,1
Steven Soderbergh,Steven Soderbergh,"[https://en.wikipedia.org/wiki/Contagion_(film), https://en.wikipedia.org/wiki/Haywire_(film), https://en.wikipedia.org/wiki/Magic_Mike, https://en.wikipedia.org/wiki/Behind_the_Candelabra, https://en.wikipedia.org/wiki/Side_Effects_(2013_film)]",416200000.0,143000000.0,65100000.0,0.455244755245,5
Nicholas Stoller,Nicholas Stoller,"[https://en.wikipedia.org/wiki/Get_Him_to_the_Greek, https://en.wikipedia.org/wiki/The_Five-Year_Engagement, https://en.wikipedia.org/wiki/Neighbors_(2014_film), https://en.wikipedia.org/wiki/Neighbors_2:_Sorority_Rising, https://en.wikipedia.org/wiki/Neighbors_(2014_film)]",794600000.0,141000000.0,256300000.0,1.81773049645,5
Emily Young,Emily Young,[https://en.wikipedia.org/wiki/Veronika_Decides_to_Die_(film)],0.0,0.0,0.0,,1
Tom Dey,Tom Dey,[https://en.wikipedia.org/wiki/Marmaduke_(film)],83800000.0,50000000.0,-8100000.0,-0.162,1
Lauren Greenfield,Lauren Greenfield,[https://en.wikipedia.org/wiki/The_Queen_of_Versailles],0.0,0.0,0.0,,1
John Slattery,John Slattery,[https://en.wikipedia.org/wiki/God%27s_Pocket_(film)],0.0,0.0,0.0,,1
"Carlos Saldanha
Mike Thurmeier (co-director)","Carlos Saldanha
Mike Thurmeier (co-director)",[https://en.wikipedia.org/wiki/Ice_Age:_Dawn_of_the_Dinosaurs],886000000.0,90000000.0,353000000.0,3.92222222222,1
Shane Black,Shane Black,"[https://en.wikipedia.org/wiki/Iron_Man_3, https://en.wikipedia.org/wiki/The_Nice_Guys]",1272300000.0,250000000.0,386150000.0,1.5446,2
Greg Mottola,Greg Mottola,"[https://en.wikipedia.org/wiki/Paul_(film), https://en.wikipedia.org/wiki/Keeping_Up_with_the_Joneses_(film)]",127400000.0,80670000.0,-16970000.0,-0.210363208132,2
Tom McCarthy,Tom McCarthy,"[https://en.wikipedia.org/wiki/Win_Win_(film), https://en.wikipedia.org/wiki/The_Cobbler_(2014_film)]",13100000.0,15000000.0,-8450000.0,-0.563333333333,2
Charles Martin Smith,Charles Martin Smith,"[https://en.wikipedia.org/wiki/Dolphin_Tale, https://en.wikipedia.org/wiki/Dolphin_Tale_2, https://en.wikipedia.org/wiki/Dolphin_Tale]",249600000.0,110000000.0,14800000.0,0.134545454545,3
John Schultz[1],John Schultz[1],[https://en.wikipedia.org/wiki/Judy_Moody_and_the_Not_Bummer_Summer],17000000.0,20.0,8499980.0,424999.0,1
Cyrus Nowrasteh,Cyrus Nowrasteh,[https://en.wikipedia.org/wiki/The_Young_Messiah_(film)],7300000.0,18500000.0,-14850000.0,-0.802702702703,1
Roberts Gannaway,Roberts Gannaway,[https://en.wikipedia.org/wiki/Planes:_Fire_%26_Rescue],151400000.0,50000000.0,25700000.0,0.514,1
Tim Story,Tim Story,"[https://en.wikipedia.org/wiki/Think_Like_a_Man, https://en.wikipedia.org/wiki/Ride_Along_(film), https://en.wikipedia.org/wiki/Think_Like_a_Man_Too, https://en.wikipedia.org/wiki/Think_Like_a_Man, https://en.wikipedia.org/wiki/Ride_Along_2, https://en.wikipedia.org/wiki/Ride_Along_(film)]",695600000.0,138000000.0,209800000.0,1.52028985507,6
Shawn Levy,Shawn Levy,"[https://en.wikipedia.org/wiki/Date_Night, https://en.wikipedia.org/wiki/Real_Steel, https://en.wikipedia.org/wiki/The_Internship, https://en.wikipedia.org/wiki/This_Is_Where_I_Leave_You, https://en.wikipedia.org/wiki/Night_at_the_Museum:_Secret_of_the_Tomb, https://en.wikipedia.org/wiki/Night_at_the_Museum:_Battle_of_the_Smithsonian]",1362200000.0,519800000.0,161300000.0,0.31031165833,6
Nicolas Winding Refn,Nicolas Winding Refn,"[https://en.wikipedia.org/wiki/Drive_(2011_film), https://en.wikipedia.org/wiki/The_Neon_Demon]",81500000.0,22000000.0,18750000.0,0.852272727273,2
Josh Radnor,Josh Radnor,"[https://en.wikipedia.org/wiki/Happythankyoumoreplease, https://en.wikipedia.org/wiki/Liberal_Arts_(film)]",0.0,0.0,0.0,,2
John R. Leonetti,John R. Leonetti,[https://en.wikipedia.org/wiki/Annabelle_(film)],256900000.0,6500000.0,121950000.0,18.7615384615,1
Thea Sharrock,Thea Sharrock,[https://en.wikipedia.org/wiki/Me_Before_You_(film)],207900000.0,20000000.0,83950000.0,4.1975,1
Kevin Rodney Sullivan,Kevin Rodney Sullivan,[https://en.wikipedia.org/wiki/Barbershop_2:_Back_in_Business],66000000.0,30000000.0,3000000.0,0.1,1
Oren Moverman,Oren Moverman,[https://en.wikipedia.org/wiki/Rampart_(film)],0.0,0.0,0.0,,1
Kim Jee-woon,Kim Jee-woon,[https://en.wikipedia.org/wiki/The_Last_Stand_(2013_film)],48300000.0,45000000.0,-20850000.0,-0.463333333333,1
Neveldine/Taylor,Neveldine/Taylor,[https://en.wikipedia.org/wiki/Ghost_Rider:_Spirit_of_Vengeance],132600000.0,57000000.0,9300000.0,0.163157894737,1
Ken Kwapis,Ken Kwapis,[https://en.wikipedia.org/wiki/Big_Miracle],24700000.0,40000000.0,-27650000.0,-0.69125,1
David Slade,David Slade,"[https://en.wikipedia.org/wiki/The_Twilight_Saga:_Eclipse, https://en.wikipedia.org/wiki/The_Twilight_Saga:_Eclipse]",1397000000.0,136000000.0,562500000.0,4.13602941176,2
James Cox,James Cox,[https://en.wikipedia.org/wiki/Straight_A%27s],5234456.0,2000000.0,617228.0,0.308614,1
"Jamie Bradshaw
Aleksandr Dulerayn","Jamie Bradshaw
Aleksandr Dulerayn",[https://en.wikipedia.org/wiki/Branded_(2012_film)],0.0,0.0,0.0,,1
"Richard Glatzer
Wash West","Richard Glatzer
Wash West",[https://en.wikipedia.org/wiki/The_Last_of_Robin_Hood],0.0,0.0,0.0,,1
Chris Wedge,Chris Wedge,[https://en.wikipedia.org/wiki/Epic_(2013_film)],268400000.0,93000000.0,41200000.0,0.443010752688,1
